time,resultDescription
2025-10-21T14:43:29.6138786Z,"2025-10-21 14:43:29,613 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T14:44:33.9012103Z,"2025-10-21 14:44:33,900 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T15:30:21.6663416Z,"2025-10-21 15:30:21,665 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T15:32:03.9351786Z,"2025-10-21 15:32:03,933 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T15:55:54.1240858Z,"2025-10-21 15:55:54,120 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T16:29:36.1614138Z,"2025-10-21 16:29:36,161 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-21T16:30:39.3638965Z,"2025-10-21 16:30:39,358 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T16:36:34.884918Z,"2025-10-21 16:36:34,884 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T16:52:00.4815049Z,"2025-10-21 16:52:00,481 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T16:57:51.0846032Z,"2025-10-21 16:57:51,084 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T19:11:08.661841Z,"2025-10-21 19:11:08,661 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-21T19:13:16.9765465Z,"2025-10-21 19:13:16,975 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-21T19:16:17.3829284Z,"2025-10-21 19:16:17,382 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-21T19:18:28.9477736Z,"2025-10-21 19:18:28,947 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-21T19:18:53.6340892Z,"2025-10-21 19:18:53,633 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-21T19:19:00.5756855Z,"2025-10-21 19:19:00,573 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T05:41:11.556708Z,"2025-10-22 05:41:11,556 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T06:02:32.1645686Z,"2025-10-22 06:02:32,161 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T06:19:45.1555634Z,"2025-10-22 06:19:45,154 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T06:23:14.9490109Z,"2025-10-22 06:23:14,948 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T06:34:17.8392567Z,"2025-10-22 06:34:17,838 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T06:35:58.4837938Z,"2025-10-22 06:35:58,483 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-22T06:42:43.4990828Z,"2025-10-22 06:42:43,498 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T06:44:05.7544356Z,"2025-10-22 06:44:05,754 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T07:10:26.9147158Z,"2025-10-22 07:10:26,914 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T07:12:31.6768334Z,"2025-10-22 07:12:31,676 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T07:16:18.6767728Z,"2025-10-22 07:16:18,676 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T07:14:59.6314181Z,"2025-10-22 07:14:59,631 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T07:27:51.1225607Z,"2025-10-22 07:27:51,122 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T07:34:25.4555601Z,"2025-10-22 07:34:25,454 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T07:37:32.4590257Z,"2025-10-22 07:37:32,458 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T07:41:56.1716453Z,"2025-10-22 07:41:56,163 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T07:58:55.3292377Z,"2025-10-22 07:58:55,329 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:00:19.6043424Z,"2025-10-22 08:00:19,604 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:15:24.2572318Z,"2025-10-22 08:15:24,256 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:16:48.9955231Z,"2025-10-22 08:16:48,995 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:12:01.0011668Z,"2025-10-22 08:12:01,000 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:18:52.8139882Z,"2025-10-22 08:18:52,811 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T08:20:55.4335402Z,"2025-10-22 08:20:55,433 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:34:15.6657951Z,"2025-10-22 08:34:15,664 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:41:42.7641583Z,"2025-10-22 08:41:42,762 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:38:31.073842Z,"2025-10-22 08:38:31,073 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:50:25.4777537Z,"2025-10-22 08:50:25,476 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:51:24.918663Z,"2025-10-22 08:51:24,917 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:55:42.1897182Z,"2025-10-22 08:55:42,189 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:58:47.3676704Z,"2025-10-22 08:58:47,367 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:52:37.3615295Z,"2025-10-22 08:52:37,361 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:56:33.557502Z,"2025-10-22 08:56:33,557 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T08:59:49.0059715Z,"2025-10-22 08:59:49,005 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T09:14:19.7223459Z,"2025-10-22 09:14:19,719 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T09:23:03.0534806Z,"2025-10-22 09:23:03,053 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T09:40:12.9995182Z,"2025-10-22 09:40:12,994 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-22T09:47:07.0080476Z,"2025-10-22 09:47:07,007 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T09:56:15.6451787Z,"2025-10-22 09:56:15,644 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T09:58:54.4821685Z,"2025-10-22 09:58:54,481 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T10:10:39.845136Z,"2025-10-22 10:10:39,844 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T10:23:49.909139Z,"2025-10-22 10:23:49,908 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T11:28:50.5948685Z,"2025-10-22 11:28:50,594 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T11:51:24.5359855Z,"2025-10-22 11:51:24,531 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T11:53:40.3822226Z,"2025-10-22 11:53:40,381 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T11:55:30.2981586Z,"2025-10-22 11:55:30,297 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T12:03:57.9158314Z,"2025-10-22 12:03:57,915 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T12:02:04.3539216Z,"2025-10-22 12:02:04,353 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T12:14:46.9430936Z,"2025-10-22 12:14:46,942 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T12:28:14.0433086Z,"2025-10-22 12:28:14,042 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T12:36:51.1656337Z,"2025-10-22 12:36:51,165 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T12:29:45.2789137Z,"2025-10-22 12:29:45,277 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T12:42:42.295713Z,"2025-10-22 12:42:42,295 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T12:46:50.1150998Z,"2025-10-22 12:46:50,114 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T12:56:56.3558858Z,"2025-10-22 12:56:56,355 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T12:53:03.1836487Z,"2025-10-22 12:53:03,182 - INFO - src.routes.routes - Model: sonar-deep-research | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T13:11:34.4234433Z,"2025-10-22 13:11:34,423 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-22T13:21:33.5766432Z,"2025-10-22 13:21:33,576 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T13:28:45.8515113Z,"2025-10-22 13:28:45,851 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T13:29:35.8765255Z,"2025-10-22 13:29:35,876 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: True | Relevant Documents: 10 | Mode: public | Search Mode: database"
2025-10-22T13:46:21.8096531Z,"2025-10-22 13:46:21,809 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T13:48:18.5306829Z,"2025-10-22 13:48:18,489 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T13:50:12.1318518Z,"2025-10-22 13:50:12,131 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T13:54:45.8987645Z,"2025-10-22 13:54:45,898 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T14:12:03.1748127Z,"2025-10-22 14:12:03,170 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T14:14:51.7251669Z,"2025-10-22 14:14:51,724 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T14:16:54.3619354Z,"2025-10-22 14:16:54,361 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T14:51:53.6149144Z,"2025-10-22 14:51:53,614 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T15:42:45.3958934Z,"2025-10-22 15:42:45,395 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T15:48:25.7677146Z,"2025-10-22 15:48:25,767 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T15:57:26.7897606Z,"2025-10-22 15:57:26,783 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T15:59:09.0308473Z,"2025-10-22 15:59:09,030 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-22T16:02:20.4989277Z,"2025-10-22 16:02:20,498 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T16:08:06.081151Z,"2025-10-22 16:08:06,080 - INFO - src.routes.routes - Model: gpt-4.1 | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T16:11:31.9535943Z,"2025-10-22 16:11:31,953 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-22T16:14:28.0736041Z,"2025-10-22 16:14:28,072 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode: public | Search Mode: "
2025-10-22T18:53:33.6024096Z,"2025-10-22 18:53:33,602 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-22T18:53:53.5515449Z,"2025-10-22 18:53:53,551 - INFO - src.routes.routes - Model: sonar-reasoning | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-22T19:42:00.5350244Z,"2025-10-22 19:42:00,534 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T06:11:13.6697789Z,"2025-10-23 06:11:13,669 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T07:42:01.6002777Z,"2025-10-23 07:42:01,600 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T07:44:06.5526161Z,"2025-10-23 07:44:06,552 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T07:46:20.3467859Z,"2025-10-23 07:46:20,346 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T08:11:54.6789611Z,"2025-10-23 08:11:54,678 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T08:13:26.7755677Z,"2025-10-23 08:13:26,775 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T08:19:29.3800301Z,"2025-10-23 08:19:29,379 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
2025-10-23T08:20:28.7186252Z,"2025-10-23 08:20:28,717 - INFO - src.routes.routes - Model: sonar | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: internet"
2025-10-23T08:21:11.0577774Z,"2025-10-23 08:21:11,057 - INFO - src.routes.routes - Model: gpt-5-mini | Use Database: False | Relevant Documents: 10 | Mode:  | Search Mode: "
